EventTime,EventType,Event
1.6124832000050156e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2503)
1.6124832000050388e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2888)
1.6124832000050388e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2889)
1.61248320000504e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1170)
1.61248320000504e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1171)
1.6124832000050442e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1370)
1.6124832000050442e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1371)
1.6124832000050642e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2018)
1.6124832000050642e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2019)
1.6124832000050665e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3004)
1.6124832000050665e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3005)
1.6124832000050688e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3090)
1.6124832000050688e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3091)
1.612483200005075e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2906)
1.612483200005075e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2907)
1.6124832000051174e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2642)
1.6124832000051174e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2643)
1.6124832000051208e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1892)
1.6124832000051208e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1893)
1.6124832000051412e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2534)
1.6124832000051412e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2535)
1.6124832000051438e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1564)
1.6124832000051438e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1565)
1.612483200005177e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1450)
1.612483200005177e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1451)
1.6124832000051901e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2350)
1.6124832000051901e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2351)
1.6124832000051986e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2262)
1.6124832000051986e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2263)
1.6124832000052124e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1680)
1.6124832000052124e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1681)
1.6124832000052147e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2772)
1.6124832000052147e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2773)
1.612483200005236e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2112)
1.612483200005236e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2113)
1.6124832000052713e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3304)
1.6124832000052713e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3305)
1.6124832000052777e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2680)
1.6124832000052777e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2681)
1.6124832000052997e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1974)
1.6124832000052997e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1975)
1.6124832000053138e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1642)
1.6124832000053138e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1643)
1.6124832000053238e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3292)
1.6124832000053238e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3293)
1.6124832000053274e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2810)
1.6124832000053274e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2811)
1.6124832000053512e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1304)
1.6124832000053512e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1305)
1.612483200005354e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1128)
1.612483200005354e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1129)
1.6124832000053745e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3186)
1.6124832000053745e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3187)
1.6124832000053747e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2490)
1.6124832000053747e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2491)
1.612483200005377e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2086)
1.612483200005377e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2087)
1.6124832000053816e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1228)
1.6124832000053816e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1229)
1.6124832000053842e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1746)
1.6124832000053842e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1747)
1.6124832000053996e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2688)
1.6124832000053996e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2689)
1.6124832000054016e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2274)
1.6124832000054016e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2275)
1.612483200005407e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1368)
1.612483200005407e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1369)
1.6124832000054234e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1936)
1.6124832000054234e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1937)
1.6124832000054438e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2608)
1.6124832000054438e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2609)
1.6124832000054515e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2982)
1.6124832000054515e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2983)
1.6124832000054536e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3158)
1.6124832000054536e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3159)
1.612483200005489e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3288)
1.612483200005489e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3289)
1.6124832000054956e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1834)
1.6124832000054956e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1835)
1.6124832000055014e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2882)
1.6124832000055014e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2883)
1.6124832000055096e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1280)
1.6124832000055096e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1281)
1.612483200005527e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2406)
1.612483200005527e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2407)
1.6124832000055314e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1740)
1.6124832000055314e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1741)
1.612483200005532e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2232)
1.612483200005532e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2233)
1.6124832000055414e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2024)
1.6124832000055414e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2025)
1.6124832000055698e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2106)
1.6124832000055698e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2107)
1.6124832000055718e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2978)
1.6124832000055718e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2979)
1.612483200005575e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2758)
1.612483200005575e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2759)
1.612483200005604e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3156)
1.612483200005604e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3157)
1.612483200005619e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1752)
1.612483200005619e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1753)
1.6124832000056238e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2702)
1.6124832000056238e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2703)
1.612483200005629e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1650)
1.612483200005629e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1651)
1.612483200005651e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1732)
1.612483200005651e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1733)
1.612483200005652e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3080)
1.612483200005652e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3081)
1.6124832000056886e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2346)
1.6124832000056886e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2347)
1.6124832000056932e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1960)
1.6124832000056932e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1961)
1.6124832000056975e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1140)
1.6124832000056975e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1141)
1.612483200005702e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3352)
1.612483200005702e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3353)
1.6124832000057042e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3246)
1.6124832000057042e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3247)
1.6124832000057055e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1714)
1.6124832000057055e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1715)
1.612483200005761e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1330)
1.612483200005761e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1331)
1.6124832000057718e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2080)
1.6124832000057718e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2081)
1.612483200005781e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1288)
1.612483200005781e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1289)
1.6124832000058007e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3168)
1.6124832000058007e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3169)
1.6124832000058058e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1812)
1.6124832000058058e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1813)
1.6124832000058473e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3038)
1.6124832000058473e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3039)
1.6124832000058522e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2606)
1.6124832000058522e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2607)
1.6124832000058578e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1868)
1.6124832000058578e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1869)
1.612483200005862e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2934)
1.612483200005862e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2935)
1.612483200005883e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2818)
1.612483200005883e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2819)
1.6124832000059072e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3008)
1.6124832000059072e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3009)
1.6124832000059092e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2674)
1.6124832000059092e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2675)
1.6124832000059105e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2994)
1.6124832000059105e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2995)
1.6124832000059213e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1874)
1.6124832000059213e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1875)
1.6124832000059748e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3322)
1.6124832000059748e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3323)
1.6124832000059814e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2088)
1.6124832000059814e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2089)
1.6124832000059968e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1938)
1.6124832000059968e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1939)
1.6124832000060165e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2426)
1.6124832000060165e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2427)
1.6124832000060513e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1754)
1.6124832000060513e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1755)
1.612483200006054e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1290)
1.612483200006054e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1291)
1.6124832000060577e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1362)
1.6124832000060577e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1363)
1.612483200006074e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1466)
1.612483200006074e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1467)
1.6124832000060797e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2584)
1.6124832000060797e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2585)
1.61248320000608e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2170)
1.61248320000608e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2171)
1.6124832000060815e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1560)
1.6124832000060815e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1561)
1.6124832000060864e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3222)
1.6124832000060864e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3223)
1.6124832000061187e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2216)
1.6124832000061187e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2217)
1.612483200006134e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2100)
1.612483200006134e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2101)
1.6124832000061366e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2160)
1.6124832000061366e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2161)
1.6124832000061696e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2202)
1.6124832000061696e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2203)
1.6124832000061763e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2392)
1.6124832000061763e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2393)
1.612483200006198e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1232)
1.612483200006198e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1233)
1.612483200006211e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1592)
1.612483200006211e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1593)
1.6124832000062195e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3194)
1.6124832000062195e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3195)
1.6124832000062374e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2424)
1.6124832000062374e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2425)
1.612483200006252e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2068)
1.612483200006252e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2069)
1.6124832000062523e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2832)
1.6124832000062523e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2833)
1.6124832000062653e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2506)
1.6124832000062653e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2507)
1.6124832000062984e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2520)
1.6124832000062984e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2521)
1.6124832000063053e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3142)
1.6124832000063053e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3143)
1.6124832000063247e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1656)
1.6124832000063247e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1657)
1.6124832000063299e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3200)
1.6124832000063299e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3201)
1.6124832000063365e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1208)
1.6124832000063365e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1209)
1.6124832000063478e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2452)
1.6124832000063478e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2453)
1.6124832000063626e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1924)
1.6124832000063626e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1925)
1.612483200006364e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1984)
1.612483200006364e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1985)
1.6124832000063688e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1152)
1.6124832000063688e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1153)
1.612483200006375e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2292)
1.612483200006375e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2293)
1.6124832000063844e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2508)
1.6124832000063844e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2509)
1.6124832000063867e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2116)
1.6124832000063867e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2117)
1.612483200006388e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1512)
1.612483200006388e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1513)
1.6124832000064033e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2246)
1.6124832000064033e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2247)
1.612483200006414e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1932)
1.612483200006414e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1933)
1.612483200006418e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1604)
1.612483200006418e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1605)
1.612483200006447e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2174)
1.612483200006447e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2175)
1.612483200006451e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1848)
1.612483200006451e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1849)
1.6124832000064737e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1388)
1.6124832000064737e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1389)
1.6124832000064753e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2894)
1.6124832000064753e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2895)
1.6124832000064806e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2550)
1.6124832000064806e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2551)
1.6124832000064827e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2692)
1.6124832000064827e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2693)
1.6124832000064888e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1346)
1.6124832000064888e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1347)
1.612483200006507e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2574)
1.612483200006507e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2575)
1.612483200006511e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1624)
1.612483200006511e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1625)
1.6124832000065124e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2408)
1.6124832000065124e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2409)
1.6124832000065219e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2774)
1.6124832000065219e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2775)
1.6124832000065416e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2518)
1.6124832000065416e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2519)
1.6124832000065526e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1712)
1.6124832000065526e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1713)
1.6124832000065554e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2578)
1.6124832000065554e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2579)
1.612483200006564e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1486)
1.612483200006564e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1487)
1.6124832000065925e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1424)
1.6124832000065925e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1425)
1.6124832000066125e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3108)
1.6124832000066125e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3109)
1.6124832000066202e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2904)
1.6124832000066202e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2905)
1.6124832000066212e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1590)
1.6124832000066212e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1591)
1.6124832000066214e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2234)
1.6124832000066214e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2235)
1.6124832000066227e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1828)
1.6124832000066227e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1829)
1.612483200006625e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2380)
1.612483200006625e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2381)
1.612483200006652e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1200)
1.612483200006652e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1201)
1.6124832000066609e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3196)
1.6124832000066609e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3197)
1.6124832000066688e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2890)
1.6124832000066688e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2891)
1.6124832000066995e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1998)
1.6124832000066995e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1999)
1.612483200006703e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2146)
1.612483200006703e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2147)
1.6124832000067098e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1316)
1.6124832000067098e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1317)
1.6124832000067126e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1720)
1.6124832000067126e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1721)
1.6124832000067446e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2892)
1.6124832000067446e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2893)
1.6124832000067666e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1262)
1.6124832000067666e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1263)
1.6124832000067876e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2368)
1.6124832000067876e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2369)
